Emisi Savanna Api,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Lahan Hutan,Konversi Hutan Bersih,Emisi Ritel Makanan,Emisi Pupuk Kandang Di Padang Rumput,Emisi Kebakaran Di Tanah Organik,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Tahun,Negara_Encoded
0.7983626857042553,0.6931471805599453,2.618276692304366,3.716655114103802,4.958341884189916,0.0,4.64450723852753,7.536816849158283,0.0,8.620163228549307,1.4089166666666666,2001,0
2.402991356586733,0.6931471805599453,2.618276692304366,3.675229212022941,4.958341884189916,0.0,4.8737221899253225,7.674802477932062,0.0,8.785627225193785,1.0841666666666667,2002,0
4.057078737029612,0.6931471805599453,2.618276692304366,4.137316244507049,4.958341884189916,0.0,5.07240435882722,7.6937654656397045,0.0,8.84690638613907,0.6793333333333332,2003,0
2.637334417683089,0.6931471805599453,2.618276692304366,3.9257641618163115,4.958341884189916,0.0,5.258752394144339,7.7074787108937,0.0,8.887204542882554,1.3988333333333334,2004,0
1.9914160142498103,0.6931471805599453,2.6378456800510475,4.319012284730372,4.958341884189916,0.0,5.451032015776738,7.710616181234375,0.0,8.923332011163135,0.4573333333333333,2005,0
1.8575628151374273,0.6931471805599453,2.70346565183942,4.656031537101576,4.958341884189916,0.0,5.496815294167879,7.673997332970263,0.0,8.933260425754572,1.4773333333333332,2006,0
1.5735619991956034,0.6931471805599453,2.736280371049921,4.759509705126941,4.958341884189916,0.0,5.514515655265221,7.626633167271539,0.0,8.959929728561791,0.7864999999999999,2007,0
3.3932424919248,0.6931471805599453,3.4632246620478204,5.449008927659394,4.958341884189916,0.0,5.545481304559412,7.760128139742309,0.0,9.056354735202396,0.8358333333333333,2008,0
1.5300266720098141,0.6931471805599453,4.344016532039962,5.959758428532033,4.958341884189916,0.0,5.572544070171497,7.785557583116589,0.0,9.131167227515263,0.8974166666666666,2009,0
3.2888159808727995,0.6931471805599453,4.426173299261349,6.1531285737804495,4.958341884189916,0.0,5.549526567070474,7.915527999751971,0.0,9.247192482080392,1.52925,2010,0
1.3457848177816805,0.6931471805599453,4.426173299261349,6.175340728180485,-6.267686224385792,0.0,5.608029363438906,7.952356654053923,0.0,9.343934753836885,1.2545833333333334,2011,0
1.5883164158119891,0.6931471805599453,4.694886967217153,6.278060529977939,-6.267686224385792,0.0,5.6103490659480695,7.937637375945655,0.0,9.37450080296004,0.3441666666666667,2012,0
1.6408396755736319,0.6931471805599453,4.357501772371772,5.973837092407698,-6.267686224385792,0.0,5.628482253594583,7.91684347279116,0.0,9.409007706307657,1.2909166666666667,2013,0
1.5432126361913094,0.6931471805599453,3.9470594617156385,5.723955948213085,-6.267686224385792,0.0,5.815399576992781,7.927492636193903,0.0,9.444024598386537,0.4686666666666666,2014,0
2.022355184067304,4.72357969203758,1.3862943611198906,3.889728315521775,4.176629457065102,0.0,2.3322603933037955,5.954038861927589,0.0,8.288797937227786,0.7357499999999999,1990,1
2.022355184067304,4.72357969203758,1.3862943611198906,3.9097203563654706,4.176629457065102,0.0,1.5570282056163556,5.981587681056209,0.0,8.729703252619206,-0.4615,1991,1
2.022355184067304,4.72357969203758,1.3862943611198906,3.7485695217235366,4.176629457065102,0.0,1.6915707419726227,5.99658491561802,0.0,8.652578367082656,0.31825,1992,1
2.022355184067304,4.72357969203758,1.3862943611198906,4.087526371094087,4.176629457065102,0.0,2.19834617033779,6.0600956198203155,0.0,8.669181011361253,0.2705,1993,1
2.022355184067304,4.72357969203758,1.6094379124341003,4.308881852350023,4.176629457065102,0.0,2.0515691915781322,6.306291892649556,0.0,8.710791704467987,1.2026666666666668,1994,1
2.022355184067304,4.72357969203758,1.6094379124341003,4.312478251776176,4.176629457065102,0.0,1.8367009669315237,6.3076285679304,0.0,8.713767421491513,-0.0388333333333333,1995,1
1.2080345442806073,4.72357969203758,1.0986122886681098,4.292635154757843,4.176629457065102,0.0,1.897784763871359,6.142109015926501,0.0,8.225694179687983,-0.1459166666666666,1996,1
1.4165567992467787,4.72357969203758,1.6094379124341003,4.073078364428934,4.176629457065102,0.0,1.8850828281253726,6.07661740645645,0.0,8.171577165439812,0.0874166666666667,1997,1
1.4017000812697389,4.72357969203758,1.6094379124341003,4.472662269433208,4.176629457065102,0.0,2.1176280663984084,6.0240532206695585,0.0,8.171032953250526,0.5823333333333334,1998,1
1.8406131234454433,4.723250955095249,1.6094379124341003,5.020874032200939,4.176629457065102,0.0,2.3312114217823687,6.063407695578035,0.0,8.253330850784584,0.9410833333333332,1999,1
1.731850216474146,4.723250955095249,1.791759469228055,5.1920258620990465,4.176629457065102,0.0,2.5796939656500677,6.064054939748775,0.0,8.299113703170299,1.1191666666666666,2000,1
1.374373590224197,4.722915887614235,1.791759469228055,5.196539315084459,-10.723945267145844,0.0,2.850677599351966,6.030534046906023,0.0,7.854752902695548,1.0385,2001,1
0.6931471805599453,4.722915887614235,1.791759469228055,5.29795730173248,-10.723945267145844,0.0,3.0958581121653075,5.983179823360843,0.0,7.883231302154063,0.8756666666666666,2002,1
2.011952003906001,4.7225140140958475,1.0986122886681098,5.432110224987394,-10.723945267145844,0.0,3.317587485798062,6.0124828567314985,0.0,7.945530252035057,0.9353333333333332,2003,1
0.8032116154222543,4.722307679993959,1.791759469228055,5.388812335446096,-10.723945267145844,0.0,3.5670394500789975,5.955583969486121,0.0,8.02373125204039,0.5704166666666667,2004,1
1.5338303549256218,4.722307679993959,0.6931471805599453,5.615264144601126,-10.723945267145844,0.0,3.869432781845242,5.944671899074159,0.0,8.018154767663457,0.0732499999999999,2005,1
0.9566646260124283,4.722307679993959,0.6931471805599453,5.412750352604745,-10.723945267145844,0.0,3.859311864265472,5.944423514815099,0.0,8.086174040785686,0.3608333333333333,2006,1
3.923698579865645,4.722307679993959,3.7857281258351505,5.562701128917774,-10.723945267145844,0.0,3.9757655848881646,5.9003462938896005,0.0,8.12267923223734,1.1725833333333333,2007,1
1.8815849384987557,4.722307679993959,0.6931471805599453,5.640707060433287,-10.723945267145844,0.0,4.1652906360778985,5.848681345321485,0.0,8.10243771260991,1.1739166666666667,2008,1
1.3086300727633917,4.722307679993959,1.791759469228055,5.619752104592516,-10.723945267145844,0.0,4.159173666136407,5.798922640008888,0.0,8.0980914483059,0.99275,2009,1
1.4848492710891046,4.716478975535627,2.1972245773362196,5.6316421551473,-10.723945267145844,0.0,4.292033544063842,5.806612190540178,0.0,8.213203349581601,1.0785,2010,1
2.769358510719496,4.716811734594305,2.0794415416798357,5.624900149034485,-9.868406237495108,0.0,4.345593432798592,5.7858139726054345,0.0,8.332107492059325,1.0705,2011,1
3.1275803752389106,4.716811734594305,1.791759469228055,5.5885186381513305,-9.868406237495108,0.0,4.3649465977626765,5.820090051988724,0.0,8.346872023226416,1.3545833333333333,2012,1
0.8285518175661483,4.710949913764238,1.9459101490553132,5.663638028326099,-9.868406237495108,0.0,4.476364751268721,5.844976434682735,0.0,8.39044627699959,1.3974166666666663,2013,1
0.7497165320478396,4.710949913764238,1.791759469228055,5.738251209897314,-9.868406237495108,0.0,4.555353695325757,5.866314787397753,0.0,8.398378711030107,1.29025,2014,1
4.054367696590911,0.6931471805599453,4.663439094112067,7.369206250798988,-4.807919507457798,8.814873692853089,6.0771831930474365,7.802243902729947,0.0,10.03584624433561,1.0055833333333333,1990,2
4.054367696590911,0.6931471805599453,4.912654885736052,7.256737932973388,-4.807919507457798,8.814873692853089,5.727173101819893,7.763150637389937,0.0,10.153953310428282,0.0091666666666666,1991,2
4.054367696590911,0.6931471805599453,4.110873864173311,7.457672992245126,-4.807919507457798,8.814873692853089,5.589119192504215,7.807146576414501,0.0,10.172001251022692,-0.2090833333333333,1992,2
4.054367696590911,0.6931471805599453,3.970291913552122,7.301089504561403,-4.807919507457798,8.814873692853089,5.392717587010364,7.829870773938827,0.0,10.205621952712075,0.4998333333333333,1993,2
4.054367696590911,0.6931471805599453,4.174387269895637,7.18391274756299,-4.807919507457798,8.814873692853089,5.1940667902351265,7.804595224856704,0.0,10.179749085342621,0.7169166666666666,1994,2
4.054367696590911,0.6931471805599453,4.836281906951478,7.135276275288586,-4.807919507457798,8.814873692853089,4.971200531369332,7.812000271367043,0.0,10.189196027991924,0.7949166666666666,1995,2
4.177769236900477,0.6931471805599453,3.4011973816621555,7.101009274962029,-4.807919507457798,8.814873692853089,5.280152886755267,7.78271092639457,0.0,10.186534488385982,0.7940833333333334,1996,2
3.996139864004925,0.6931471805599453,3.1354942159291497,7.067941224187157,-4.807919507457798,8.814873692853089,5.463831381296707,7.802772076919135,0.0,10.222601266113609,1.00825,1997,2
4.946500602519661,0.6931471805599453,2.4849066497880004,7.107684654279836,-4.807919507457798,8.814873692853089,4.488516137785468,7.875161887506247,0.0,10.275763071920602,0.982,1998,2
4.306605107877184,0.6931471805599453,3.367295829986474,7.147174303314408,-4.807919507457798,8.814873692853089,4.617776392818893,7.891927176627371,0.0,10.32317720103956,1.4823333333333333,1999,2
4.478018400327608,0.6931471805599453,3.6109179126442243,7.446778371027938,-4.807919507457798,8.814873692853089,5.3408288131401145,7.893729561103079,0.0,10.359490547844338,0.9940833333333332,2000,2
3.8135718980712543,0.6931471805599453,3.8066624897703196,7.23769961227252,-13.39887549039809,0.0,5.705494341908331,7.897871957530281,0.0,10.270792945931051,1.7890833333333334,2001,2
2.8993259932509368,0.6931471805599453,3.970291913552122,7.321241465392701,-13.39887549039809,0.0,5.961948708943469,7.888869616353455,0.0,10.323933719191288,1.3711666666666666,2002,2
4.1513075866044025,0.6931471805599453,3.8501476017100584,7.378450231708718,-13.39887549039809,0.0,5.899948311188241,7.915797648370944,0.0,10.350020929234754,1.4333333333333331,2003,2
4.010872369470315,0.6931471805599453,3.4011973816621555,7.403081383388772,-13.39887549039809,0.0,6.010794268484135,7.9535277798122905,0.0,10.432380835070502,1.0174999999999998,2004,2
3.9466195821845966,0.6931471805599453,3.4011973816621555,7.4646770985840964,-13.39887549039809,0.0,5.946640806270901,7.966172633431025,0.0,10.47925291729018,1.21875,2005,2
3.1564343034889366,0.6931471805599453,3.367295829986474,7.829499473659893,-13.39887549039809,0.0,6.11344254935323,7.993920253594319,0.0,10.528300390600293,1.4022500000000002,2006,2
4.535771875178868,0.6931471805599453,3.8066624897703196,7.934302517565886,-13.39887549039809,0.0,6.244558668572861,8.006200086959472,0.0,10.628206360488985,1.1966666666666663,2007,2
3.603073713688742,0.6931471805599453,3.713572066704308,7.997006623741132,-13.39887549039809,0.0,6.368109996407446,8.00010845353332,0.0,10.645735104204508,1.1405833333333333,2008,2
4.572300860004808,0.6931471805599453,3.912023005428146,8.055845971119146,-13.39887549039809,0.0,6.495616249723763,8.045756824291583,0.0,10.64241543318785,1.2396666666666667,2009,2
4.028980811787589,0.6931471805599453,3.6635616461296463,8.123439061331782,-13.39887549039809,0.0,6.56053903162719,8.098733356380352,0.0,10.655121834688705,2.2304166666666667,2010,2
3.2041478994635884,0.6931471805599453,4.110873864173311,8.205353690470858,-9.661097598135946,6.513345362513187,6.213496881249014,8.133296298095765,0.0,10.743239974259573,1.2025,2011,2
5.063951707264866,0.6931471805599453,4.110873864173311,8.330803322250654,-9.661097598135946,6.513345362513187,6.2878033541769955,8.172762268300882,0.0,10.855147395667306,1.18025,2012,2
2.7604402271929573,0.6931471805599453,3.7612001156935624,8.380000659277629,-9.661097598135946,6.513345362513187,6.400049284109898,8.218148919627211,0.0,10.854781078336622,1.1286666666666667,2013,2
4.618914301430346,0.6931471805599453,3.784189633918261,8.454915323741673,-9.661097598135946,6.513345362513187,6.464687052708197,8.26363022564,0.0,10.950145897275167,1.6861666666666666,2014,2
0.6931471805599453,0.6931471805599453,2.601287559658392,2.9398653782859454,-3.8907759216843067,1.9967614253142822,2.3501459304223284,7.673339855168822,0.0,8.66610954074154,0.5665,1990,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.92937877300397,-3.8907759216843067,1.9967614253142822,2.340988164276991,7.673339855168822,0.0,8.665617663930728,0.599,1991,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.95865845417416,-3.8907759216843067,1.9967614253142822,2.3772286359898116,7.673339855168822,0.0,8.666975080982537,0.3661666666666667,1992,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.9368099520019495,-3.8907759216843067,1.9967614253142822,2.3455775303981246,7.673339855168822,0.0,8.666058909423544,-0.0326666666666666,1993,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.8999204679564823,-3.8907759216843067,1.9967614253142822,2.2985469506609486,7.673339855168822,0.0,8.664331498088474,0.1679166666666667,1994,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.8629263320119027,-3.8907759216843067,1.9967614253142822,2.2492054130908046,7.673339855168822,0.0,8.662724080668697,0.77,1995,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.86031911151145,-3.8907759216843067,1.9967614253142822,2.2339207389678952,7.673339855168822,0.0,8.66246768752748,0.8094166666666668,1996,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.872117264954681,-3.8907759216843067,1.9967614253142822,2.2592808535847735,7.673339855168822,0.0,8.663177562259204,0.353,1997,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.8642159920856534,-3.8907759216843067,1.9967614253142822,2.2441399693450266,7.673339855168822,0.0,8.662853774027006,0.892,1998,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.858301861049453,-3.8907759216843067,1.9967614253142822,2.2287770758493215,7.673339855168822,0.0,8.662470887226418,0.2499166666666666,1999,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.82627758246686,-3.8907759216843067,1.9967614253142822,2.1537486011572184,7.673339855168822,0.0,8.705603523446534,0.6325,2000,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.82627758246686,-3.6195744440379856,2.0017651084045447,2.1537486011572184,7.673339855168822,0.0,8.70751780432821,0.8770833333333333,2001,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.855947080908547,-3.6195744440379856,2.0017651084045447,2.175773926127659,7.673339855168822,0.0,8.708087248614879,1.2179166666666668,2002,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.8371643520638163,-3.6195744440379856,2.0017651084045447,2.1425806465911217,7.673339855168822,0.0,8.725081737969086,0.6291666666666667,2003,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.8371643520638163,-3.6195744440379856,2.0017651084045447,2.1425806465911217,7.673339855168822,0.0,8.725088902407945,0.2823333333333333,2004,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.962309917390626,-3.6195744440379856,2.0017651084045447,2.1537486011572184,7.673339855168822,0.0,8.70806903855773,0.70025,2005,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.986111138509936,-3.6195744440379856,2.0017651084045447,2.1703214678412057,7.673339855168822,0.0,8.708607499738394,0.3900833333333333,2006,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.989044963254136,-3.6195744440379856,2.0017651084045447,2.18118552556312,7.673339855168822,0.0,8.66366642538325,1.09,2007,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.9860303618422326,-3.6195744440379856,2.0017651084045447,2.1703214678412057,7.673339855168822,0.0,8.708601768736697,0.7199166666666666,2008,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.9971612520776825,-3.6195744440379856,2.0017651084045447,2.197324572336553,7.673339855168822,0.0,8.664114178906003,1.459,2009,3
0.6931471805599453,0.6931471805599453,2.601287559658392,3.0120681141698133,-3.6195744440379856,2.0017651084045447,2.2235851747598963,7.673339855168822,0.0,8.664827234463768,1.2591818181818182,2010,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.4885001852981303,-3.549823438947417,2.0674808908710394,1.8199743267090758,7.673339855168822,0.0,8.735944091308212,0.8474166666666667,2011,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.4661994223223043,-3.549823438947417,2.0674808908710394,1.7883871225871966,7.673339855168822,0.0,8.73529165983494,0.9425,2012,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.4651290221793256,-3.549823438947417,2.0674808908710394,1.7883871225871966,7.673339855168822,0.0,8.73539830284491,1.2911666666666666,2013,3
0.6931471805599453,0.6931471805599453,2.601287559658392,2.474982568590307,-3.549823438947417,2.0674808908710394,1.79639869137648,7.673339855168822,0.0,8.735529741751991,1.1465,2014,3
0.6931471805599453,0.6931471805599453,2.601287559658392,3.5465062303091193,0.0,0.0,1.6253506308941494,7.739057553788596,0.0,8.712811010495427,1.2785,1990,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.5475462779972924,0.0,0.0,1.649446776453336,7.739057553788596,0.0,8.713340580056103,0.4149166666666666,1991,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.548611133550981,0.0,0.0,1.6734075217720383,7.724844856787861,0.0,8.70916168622812,0.4968333333333333,1992,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.557842091666127,0.0,0.0,1.235733065073671,7.739057553788596,0.0,8.71436761359085,0.2301666666666666,1993,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.568126073848629,0.0,0.0,1.2501309363070192,7.739057553788596,0.0,8.714998291082379,1.495,1994,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.595439274768376,0.0,0.0,0.7523590401917913,7.739057553788596,0.0,8.716265288632645,1.2495,1995,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.646937040491885,0.0,0.0,0.698830997028243,7.739057553788596,0.0,8.639536128287748,0.5359166666666667,1996,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.704706050208815,0.0,0.0,0.719740424829466,7.739057553788596,0.0,8.640260058622777,1.8163333333333327,1997,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.742351498301466,0.0,0.0,0.7600578858425723,7.739057553788596,0.0,8.638258091466575,0.9144166666666664,1998,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7699132089994527,0.0,0.0,0.8153648132841945,7.739057553788596,0.0,8.639008993468606,1.059583333333333,1999,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.82585708911771,0.0,0.0,0.8563283907014723,7.739057553788596,0.0,8.639445958530269,1.2825,2000,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7963719454955727,0.0,0.0,0.9235046488923498,7.739057553788596,0.0,8.638427404952854,1.0459166666666666,2001,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7917496214268427,0.0,0.0,1.0108369835960749,7.739057553788596,0.0,8.638592544802233,1.23475,2002,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7832801295354206,0.0,0.0,1.1059850429975226,7.739057553788596,0.0,8.63854305176848,1.82425,2003,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.833905776164043,0.0,0.0,1.2078851411458515,7.739057553788596,0.0,8.639238900121615,0.9094166666666668,2004,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.839420054008492,0.0,0.0,1.306736952336463,7.739057553788596,0.0,8.6396898140315,0.581,2005,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.829530131881558,0.0,0.0,1.354674686739429,7.739057553788596,0.0,8.638107942624261,1.70125,2006,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7868451956999167,0.0,0.0,1.4212994703185808,7.739057553788596,0.0,8.637149723368797,1.0248333333333333,2007,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.7816728330667138,0.0,0.0,1.5076930745504515,7.739057553788596,0.0,8.636836329393958,0.91125,2008,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.743237422586832,0.0,0.0,1.6356318365165754,7.739057553788596,0.0,8.636165051303573,1.4820833333333334,2009,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.727710668345437,0.0,0.0,1.724657665687319,7.747577488045001,0.0,8.640021289123373,0.3493333333333333,2010,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.747275712619074,0.0,0.0,1.966020852140573,7.747577488045001,0.0,8.640606936858083,1.94075,2011,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.734017720117791,0.0,0.0,2.0055662347651504,7.747577488045001,0.0,8.640296145429378,1.2089166666666666,2012,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.6903034397649535,0.0,0.0,2.030395719832765,7.747577488045001,0.0,8.639852528371843,0.7725,2013,4
0.6931471805599453,0.6931471805599453,2.601287559658392,3.695035466925273,0.0,0.0,2.0986557606036405,7.747577488045001,0.0,8.639727496145632,1.930583333333333,2014,4
0.6931471805599453,0.6931471805599453,2.601287559658392,1.4241198706598708,-4.112131429785011,3.5467470035382522,1.2832090330365655,8.753111912117443,0.0,9.506821325956773,0.3925833333333333,1990,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.4325336555380876,-4.112131429785011,3.5467470035382522,1.2551315896675506,8.753111912117443,0.0,9.493959755665236,0.3954166666666667,1991,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.4568693137894937,-4.112131429785011,3.5467470035382522,1.3486184541388895,8.753111912117443,0.0,9.506898349750545,0.4215,1992,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.4805812903090962,-4.112131429785011,3.5467470035382522,1.3769256111157904,8.753111912117443,0.0,9.65347573098317,0.5701666666666666,1993,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5037440078750364,-4.112131429785011,3.5467470035382522,1.3216224977593072,8.753111912117443,0.0,9.6534856373073,0.5725,1994,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5264475313032952,-4.112131429785011,3.5467470035382522,1.271276249535624,8.753111912117443,0.0,9.447848334187686,0.6666666666666666,1995,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5340460395093243,-4.112131429785011,3.5467470035382522,1.4044289313153733,8.753111912117443,0.0,9.447898077246286,0.247,1996,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5416086494064503,-4.112131429785011,3.5467470035382522,1.5743287353205324,8.753111912117443,0.0,9.44798904828171,0.6224166666666666,1997,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5490507624190053,-4.112131429785011,3.5467470035382522,1.6005182502594468,8.753111912117443,0.0,9.448053788250425,1.0121666666666669,1998,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5847352997937285,-4.112131429785011,3.5467470035382522,1.5494543351047363,8.753111912117443,0.0,9.448094588598623,0.478,1999,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.5919254606828022,-4.112131429785011,3.5467470035382522,1.694330379452063,8.740762190858005,0.0,9.442081168736134,0.29275,2000,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.633037244684425,-4.112131429785011,3.5467470035382522,1.8050046959780757,8.740762190858005,0.0,9.44222808929227,0.6080833333333333,2001,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.6036210271125355,-4.112131429785011,3.5467470035382522,1.8994173439345647,8.740762190858005,0.0,9.442252014876901,0.703,2002,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.6744200851437574,-4.112131429785011,3.5467470035382522,1.8958641967138752,8.740762190858005,0.0,9.435118193281715,0.7937500000000001,2003,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.783744098464923,-4.112131429785011,3.5467470035382522,1.9096462032112849,8.740762190858005,0.0,9.435315818483634,0.5129166666666667,2004,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8189043570849173,-4.112131429785011,3.5467470035382522,2.0072471221313495,8.740762190858005,0.0,9.435324019412933,0.8119166666666667,2005,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.937301774518713,-4.112131429785011,3.5467470035382522,2.024576085237952,8.740762190858005,0.0,9.435576250983663,0.7479166666666667,2006,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8886441664048375,-4.112131429785011,3.5467470035382522,2.1947660019595485,8.740762190858005,0.0,9.435817245114837,0.91775,2007,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.892057190543419,-4.112131429785011,3.5467470035382522,2.1947214471181007,8.740762190858005,0.0,9.435625602395882,0.3566666666666667,2008,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8732933722093172,-4.112131429785011,3.5467470035382522,2.179920160246055,8.740762190858005,0.0,9.435612917511323,0.64725,2009,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8627924804362308,-4.112131429785011,3.5467470035382522,2.355224980318225,8.740762190858005,0.0,9.435824635822428,1.0116666666666667,2010,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8318932269677004,-4.112131429785011,3.5467470035382522,2.325422326896803,8.740762190858005,0.0,9.435778087819658,0.5259166666666667,2011,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.82740006344787,-4.112131429785011,3.5467470035382522,2.2438536779302227,8.740762190858005,0.0,9.435696998769657,0.6701666666666667,2012,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.7728993975866985,-4.112131429785011,3.5467470035382522,2.2165259897205694,8.740762190858005,0.0,9.435596664019405,0.78425,2013,6
0.6931471805599453,0.6931471805599453,2.601287559658392,1.8180118403721206,-4.112131429785011,3.5467470035382522,2.24710409503453,8.740762190858005,0.0,9.435728352811328,0.7905833333333333,2014,6
0.6931471805599453,0.6931471805599453,0.6931471805599453,2.546636542919936,-4.112131429785011,3.5467470035382522,1.8662173801460649,2.2989886334796408,0.0,8.025467444607884,0.363,1990,7
