Emisi Savanna Api,Emisi Kebakaran Hutan,Emisi Residu Tanaman,Emisi Budidaya Padi,Emisi Tanah Organik Yang Dikeringkan (Co2),Emisi Pembuatan Pestisida,Emisi Transportasi Makanan,Lahan Hutan,Konversi Hutan Bersih,Emisi Konsumsi Rumah Tangga Makanan,Emisi Ritel Makanan,Emisi Penggunaan Listrik Di Pertanian,Emisi Kemasan Makanan,Emisi Sistem Agrifood Pembuangan Limbah,Emisi Pengolahan Makanan,Emisi Manufaktur Pupuk,Emisi IPPU,Emisi Kotoran Diterapkan Pada Tanah,Emisi Pupuk Kandang Di Padang Rumput,Emisi Manajemen Pupuk,Emisi Kebakaran Di Tanah Organik,Emisi Kebakaran Di Hutan Tropis Yang Lembab,Penggunaan Energi Di Pertanian,Populasi Pedesaan,Populasi Perkotaan,Total Populasi - Pria,Total Populasi - Wanita,Emisi Total,Peningkatan Suhu Rata - Rata ° C,Negara,Tahun
0.08866173383790166,-0.158011813061864,0.5291858529055183,0.11378719698099617,0.0,0.029939775407876738,-0.11506101255667564,0.24320691801127725,-0.5402776641766073,-0.039408570516628674,0.13933922392929893,0.12438296326542211,-0.043538749482078046,0.21594719529253137,-0.3104475589584412,-3.035460997720509,-0.3169336730689844,0.3259590385827063,0.23798097647114158,0.2960029794296027,0.0,0.0,0.0,0.49071691954958474,0.24714523316824527,0.3844405860611689,0.38370416862458906,-0.27636856656928543,0.09000855343890646,Afghanistan,2007
0.5081050465708423,-0.158011813061864,0.4120736465304847,0.16178454382946347,0.0,0.29767840251534666,0.06950916769222724,0.24320691801127725,-0.5402776641766073,-0.009492012012845497,0.1469520415702439,0.1300562943499632,-0.043538749482078046,0.23153554063608953,-0.08069794166900039,-3.170232064018596,-0.3072688116180826,0.3712690951256254,0.2779058159854205,0.3259295546155751,0.0,0.0,0.0,0.4945901993070599,0.2548751289903292,0.3886410722195142,0.3877364658157424,-0.21407373796418075,0.16345767507514158,Afghanistan,2008
0.0754977071906468,-0.158011813061864,0.5674681864057581,0.18366317006977675,0.0,0.574798084791801,0.19594298847995706,0.24320691801127725,-0.5402776641766073,0.06876911417560286,0.1535820751077382,0.13413883051027098,-0.043538749482078046,0.2456308706593655,-0.08069794166900039,-3.2810875185566726,-0.30452795717576137,0.3838212665709954,0.2854381871480127,0.32982923768553457,0.0,0.0,0.0,0.4985516424551212,0.2626944005316451,0.39598774692283095,0.39499693406511965,-0.16714722150052005,0.24953796039268947,Afghanistan,2009
0.48820774016193397,-0.158011813061864,0.5377143055792719,0.20028512830324408,0.0,0.5986182966181828,0.24178220935185138,0.24320691801127725,-0.5402776641766073,0.15356677815394368,0.14794445528155303,0.16314874386849246,0.4312672027326436,0.2589067796263799,0.26743903975988464,-3.53774730018662,-0.28790235396807257,0.4221283560642561,0.3235795462299627,0.3759516477515302,0.0,0.0,0.0,0.5029203407130848,0.2710307848292083,0.4019663118045153,0.400855271595929,-0.09663055297868438,0.890556337163634,Afghanistan,2010
0.016615670447525755,-0.158011813061864,0.46536201422297907,0.20432672783546607,0.0,0.5986182966181828,0.2469803463565445,,-0.5402776641766073,0.2703343158028445,0.16224288092272915,0.14957177738914865,1.1070961148685812,0.2714143540999215,0.7700464963260176,-2.991819769105627,-0.28781481410419013,0.42941876488296893,0.3342803489152262,0.37384048572044953,0.0,0.0,0.0,0.5077615268495075,0.2799628845223653,0.40951314538119954,0.40834921224727794,-0.03979490797870214,0.6548994760697375,Afghanistan,2011
0.09306528314557899,-0.158011813061864,0.562786798342491,0.1941388062804361,0.0,0.6744625734407179,0.27084288282465896,,-0.5402776641766073,0.27452493274564777,0.1628077619954553,0.13328575267739365,1.1070961148685812,0.2829312770445733,0.780331005935833,-3.1288210043609865,-0.2123436281869464,0.4245490447522459,0.33000917445501476,0.37167808454196044,0.0,0.0,0.0,0.5128919659432171,0.28925179747787355,0.417800748601089,0.4166248188792234,-0.022187822697409473,-0.8431310521090846,Afghanistan,2012
0.10851507628256919,-0.158011813061864,0.5698355549801248,0.1941388062804361,0.0,0.5787290291015623,0.19931645141512086,,-0.5402776641766073,0.35622382422474974,0.16721805435305245,0.21589159462667656,1.131894456382936,0.2933777458675377,0.8211541422081744,-3.1032727769840363,-0.1617270534423268,0.41810796205211676,0.3239625714332148,0.3702828090326649,0.0,0.0,0.0,0.5180809652821264,0.2985846936351993,0.42483462178826276,0.423622904684079,-0.0025055619440148835,0.6891525851728316,Afghanistan,2013
0.07951228788159828,-0.158011813061864,0.5830213223593327,0.22389661200091052,0.0,0.4551481342853561,0.1385706501995226,,-0.5402776641766073,0.4046860853291651,0.21213045705977057,0.25420320760669757,1.131894456382936,0.30168013985351994,0.8355649230753935,-3.168203036670875,-0.19895876395537462,0.42180077426510515,0.32706107728750294,0.3736109468937395,0.0,0.0,0.0,0.523028584026991,0.30758271316600394,0.4322139412557801,0.43099916263659505,0.017260908147438872,-0.5143222627239091,Afghanistan,2014
0.2118808043083197,0.4121743991106419,-0.21531733910852288,-1.8199725694089932,0.7776648513605511,-0.6554442110389257,-0.3757552749990735,0.24320691801127725,-0.5402776641766073,-0.5110086165816927,-0.8660210165272189,0.12297688520042396,-3.8032493588033556,-0.1823561343493027,-0.6563730709436812,-0.6856996490842955,0.016650251637630085,0.18097964902766442,-0.32537917159785607,0.2011593030191837,0.0,0.0,0.2034184666776174,0.05924901416459464,-0.1610551794181594,-0.08235159096206039,-0.09243776795444755,-0.7824845375715338,0.009814806379581932,Albania,1990
0.2118808043083197,0.4121743991106419,-0.5090605544711019,-2.9614309919119486,0.7776648513605511,-0.6554442110389257,-0.36935018119722157,0.24320691801127725,-0.5402776641766073,-0.5991441836596155,-1.2469993299717397,-0.10463639571539775,-3.6218066813105017,-0.18273646024072376,-0.6563730709436812,0.4876001847016826,-0.02469909156616881,0.17698231377295634,-0.31500410579048943,0.19748894377428025,0.0,0.0,0.08963122010860758,0.057982470906596244,-0.15952678442326243,-0.08261325642570232,-0.09105707796349072,-0.4342997334252928,-2.425225330264841,Albania,1991
0.2118808043083197,0.4121743991106419,-0.533283181657054,-3.8279213609603606,0.7776648513605511,-0.6554442110389257,-0.4216072195992559,0.24320691801127725,-0.5402776641766073,-0.698684991238495,-1.1720679161904333,-0.5080361527148881,-3.4149431701374056,-0.1819429554417046,-0.6563730709436812,0.4876001847016826,-0.22949717897859248,0.1656034808598616,-0.3093737630627962,0.18668692975690765,0.0,0.0,0.04695511024658796,0.053962536112392975,-0.15839398267641028,-0.08331159710194568,-0.09007211389158003,-0.49045386859289575,-0.9212873531135785,Albania,1992
0.2118808043083197,0.4121743991106419,-0.34943709171957643,-3.8279213609603606,0.7776648513605511,-0.6554442110389257,-0.31331076555208387,0.24320691801127725,-0.5402776641766073,-0.5028358030859186,-0.9245232367954623,-0.30961083990475385,-3.137001435736085,-0.1808630923147293,-0.6563730709436812,0.4876001847016826,-0.21461450544987382,0.18445310539953771,-0.28566729863812257,0.2055159011788722,0.0,0.0,-0.014404912944934425,0.048840257004781375,-0.15871949798243196,-0.08437957588189778,-0.08944550498658368,-0.4782157671855554,-1.076005699106991,Albania,1993
0.2118808043083197,0.4121743991106419,-0.36692632722677976,-3.8279213609603606,0.7776648513605511,-0.5130722168898517,-0.24575256062446788,0.24320691801127725,-0.5402776641766073,-0.4869259529192135,-0.9915621107803155,-0.5943219077599967,-2.9047423816936537,-0.17919821119996587,-0.6563730709436812,0.4876001847016826,-0.26463687964778054,0.26832589230334514,-0.19580527372423423,0.28312523303231174,0.0,0.0,-0.08731007560997567,0.043757978465937035,-0.15896924870295892,-0.08571019158809513,-0.08913205963326053,-0.44790703493849493,0.60406188371153,Albania,1994
0.2118808043083197,0.4121743991106419,-0.3734797033420227,-3.8279213609603606,0.7776648513605511,-0.5130722168898517,-0.24467415310822596,0.24320691801127725,-0.5402776641766073,-0.5970725150899331,-1.0961784599879205,-0.6891100919410746,-2.4206469884881248,-0.18017745086845363,-3.8568144060712366,0.4876001847016826,-0.202477786981929,0.2763236723261493,-0.19532597058459003,0.2923619199002585,0.0,0.0,0.041211539949082915,0.039605563797491125,-0.15798826373694116,-0.08722959976861475,-0.08909166126864423,-0.4457590847913185,-2.425225330264841,Albania,1995
-0.03145340032389848,0.5408595986411117,-0.4830795887583348,-0.283253035627708,0.7776648513605511,-0.8724152429447319,-0.25063172889809343,0.24320691801127725,-0.5402776641766073,-0.6544229827318399,-1.0655698102038123,-0.7399280090365914,-2.318246660226529,-0.169351930319684,-3.8568144060712366,-0.6467174169511817,-0.21256007776661273,0.26613774143445607,-0.25537766285954633,0.29013967864470086,0.0,0.0,0.03139362155537414,0.03670243925514929,-0.15535816650952652,-0.08895303021764095,-0.08938662334774868,-0.8385676359041943,-2.425225330264841,Albania,1996
0.039888228239863065,0.7155129838764756,-0.4026155403561543,-0.31609342170511706,0.7776648513605511,-0.5130722168898517,-0.3178036664187522,0.24320691801127725,-0.5402776641766073,-0.6046139964250432,-1.0718743998473592,-0.8757761477442422,-2.156138798257253,-0.1664868469806911,-3.8568144060712366,-0.6467174169511817,-0.27970585275147025,0.2460575676581152,-0.27953628850651985,0.2661532618946268,0.0,0.0,-0.0393201482111226,0.0348069713624603,-0.15143160326491517,-0.09097463122026773,-0.09011362481310652,-0.8881844450192695,-1.84644966367618,Albania,1997
0.03507487925029087,0.5803434429265154,-0.39868166043925996,-0.31609342170511706,0.7776648513605511,-0.5130722168898517,-0.19723746912199983,0.24320691801127725,-0.5402776641766073,-0.5262505107528379,-0.9609870103027207,-0.835299170834223,-1.9398654329155758,-0.16043453499095792,-3.3661339309666447,-0.6467174169511817,-0.28686617503250056,0.23061079394650227,-0.2990936364213111,0.2515319876774275,0.0,0.0,0.013713819182261921,0.03354807765173392,-0.14667425648902008,-0.09320607510297843,-0.09127047951880553,-0.8886908732237573,-0.26687486431371893,Albania,1998
0.1643938504304162,0.5383517750939228,-0.4932233596115499,-0.31609342170511706,0.7776214772918284,-0.5130722168898517,-0.04305755415895037,0.24320691801127725,-0.5402776641766073,-0.2280539402738939,-0.8664702165249637,-0.42737752621369113,-1.2901696574947017,-0.15484576690483653,-2.392925824380924,-0.6467174169511817,-0.25297373805679,0.23767045031563053,-0.2844370475320582,0.258035495848203,0.0,0.0,0.15217478885514812,0.03233181432325147,-0.14187040237857448,-0.0954943520399029,-0.09277445176501335,-0.8137782451018288,0.3071527971445689,Albania,1999
0.13450501741694573,0.8667043829132022,-0.4375204448358601,-0.31609342170511706,0.7776214772918284,-0.4085077191808433,0.0027118379236398204,0.24320691801127725,-0.5402776641766073,-0.1650595954505785,-0.7636539542389593,-0.28469613226798385,-1.4559505047999326,-0.1491516119131805,-1.860730201339983,-0.6467174169511817,-0.23107843932668418,0.24601460603954714,-0.28419670196407915,0.26790128587681983,0.0,0.0,0.14530593971009587,0.030717933911195754,-0.13758155794097873,-0.09784400718033673,-0.0946214819545173,-0.7734891485552939,0.5172053195821746,Albania,2000
0.026122936114558147,-0.158011813061864,-0.49539137713234505,-0.31609342170511706,0.7775772665830574,-0.4085077191808433,0.00390463354781864,,-0.5402776641766073,-0.13761754056297607,-0.6587344441369448,-0.2635088035224361,-1.4315667779610612,-0.13672897077772878,-1.5191968703383711,-0.6467174169511817,-0.33131841572744714,0.2404015363950667,-0.29667420138183187,0.2633831635110959,0.0,0.0,0.15336541309058438,0.0282378751043375,-0.1330875509843433,-0.10021966076880466,-0.09683124770980578,-1.2126420840075767,0.4266239995003366,Albania,2001
-0.26443824570973995,-0.158011813061864,-0.4847060048623571,-0.31609342170511706,0.7775772665830574,-0.4085077191808433,0.030519473954179015,,-0.5402776641766073,-0.08137584344695523,-0.5692206571260287,-0.18621799376563825,-1.4011900705885805,-0.13711311332394868,-1.2901919461339424,-0.6467174169511817,-0.30605234629932626,0.2371907415997393,-0.3144057842281366,0.2591990752408983,0.0,0.0,0.17549725600158106,0.02409060657047984,-0.12668964206831984,-0.10259136269967403,-0.0993602925369135,-1.1807130939016672,0.21980751544715543,Albania,2002
0.20923738765458733,0.059881617932505606,-0.5188255383760219,-0.31609342170511706,0.7775242392697181,-0.8724152429447319,0.06518511050587336,,-0.5402776641766073,-0.1361891794596869,-0.4920702196620183,-0.49469077205189754,-1.763470372339887,-0.13672774834263515,-1.1303370229684309,-0.6467174169511817,-0.06708382483525178,0.24133283577881898,-0.30341883397692127,0.2644053240726493,0.0,0.0,-0.1375101916254674,0.019524513430976404,-0.12083563565608162,-0.10489611172484503,-0.10209054240661648,-1.1129730393144475,0.2997187290104943,Albania,2003
-0.20429138504290553,-0.158011813061864,-0.5146191217652618,-0.31609342170511706,0.7774970126542028,-0.4085077191808433,0.054062816102004065,,-0.5402776641766073,-0.11477871206130473,-0.40905840508781766,-0.7893087256851754,-1.5667099945880472,-0.12522692396421758,-0.9667903484795616,-0.6467174169511817,-0.0633153737087068,0.23561796345552202,-0.3247961542616221,0.25862498695309544,0.0,0.0,0.1866004058195052,0.014488646322781401,-0.1155675620693085,-0.10711966862712206,-0.10492524556038108,-1.0317186164204957,-0.2908944876218716,Albania,2004
0.07665826552528096,-0.158011813061864,-0.5034046096568945,-0.31609342170511706,0.7774970126542028,-1.297111675796081,0.1115558658209226,,-0.5402776641766073,-0.33332722811776966,-0.31316688330019815,-0.9970732514479415,-1.6119373605755876,-0.11976149126858146,-0.8310197959558909,-0.6467174169511817,-0.07490010065291247,0.23438169079163976,-0.32891647756119957,0.2567313916186537,0.0,0.0,0.16735094714804907,0.008986937684026261,-0.11092000656017159,-0.10928876032986054,-0.10780694301883809,-1.037382207031691,-1.9221696407661726,Albania,2005
-0.13164426713467378,-0.158011813061864,-0.5195670565325893,-0.31609342170511706,0.7774970126542028,-1.297111675796081,0.06021967974802633,,-0.5402776641766073,-0.0512556724072085,-0.31629893718063573,-0.9555640160131658,-1.3823014402603422,-0.12029058964349285,-0.7196970011783502,-0.6467174169511817,-0.07280695909697076,0.22721546726681122,-0.32901034335190904,0.2498560670666102,0.0,0.0,0.28237622408848184,0.002924813374382068,-0.10695688200263681,-0.11140195161219622,-0.11067441330686244,-0.9695860695222986,-0.7948316339215524,Albania,2006
0.6045034023650574,0.3965289820653284,-0.5297794474983749,-0.31609342170511706,0.7774970126542028,0.40417483701788315,0.09835848364222198,,-0.5402776641766073,-0.060373851826986624,-0.28056658305449417,-0.9242173537148028,-1.1713696193438732,-0.1018385226346955,-0.6148528541449735,-0.6467174169511817,-0.006648422560512156,0.21590233505374362,-0.3457223395805533,0.23220219189247032,0.0,0.0,0.15570626969112425,-0.0036575418544446668,-0.10363526478624427,-0.11335902759162748,-0.11341709185109769,-0.9343067904737761,0.5735231794988734,Albania,2007
0.17535281017611215,-0.158011813061864,-0.4296967786827683,-0.32737532681724646,0.7774970126542028,-1.297111675796081,0.11791262016943686,,-0.5402776641766073,-0.02303449154271731,-0.22379106191583895,-0.6006995711633,-1.0539545529263112,-0.09696917312979163,-0.6714514902174573,-0.6467174169511817,0.0056372629515439076,0.20466962477094727,-0.3654516833311575,0.2148311451471388,0.0,0.0,0.13725191984490973,-0.01051661454194897,-0.10062611298519543,-0.1150900220879615,-0.11592738274983126,-0.9537765781768973,0.574894177404362,Albania,2008
0.0040321496418255325,0.0939137682509437,-0.4201769368095991,-0.349501216120909,0.7774970126542028,-0.4085077191808433,0.1126786348414694,,-0.5402776641766073,-0.02789241733271965,-0.22559785740172814,-1.03382307771544,-0.9931126750052496,-0.10037717774019096,-0.8844119532730148,-0.6467174169511817,0.029006219071954917,0.1924731809524715,-0.38459836685694343,0.20305682154216254,0.0,0.0,0.13454063657893417,-0.01727416057225374,-0.09750290003602956,-0.1165928294209102,-0.1181341703463293,-0.9579868434513721,0.3719894897541357,Albania,2009
0.061554483585024376,-0.158011813061864,-0.39974626731781765,-0.349501216120909,0.7767276734072462,-0.2031416796111297,0.11565014423015309,,-0.5402776641766073,0.00205778113452775,-0.1867247536342035,-1.03382307771544,-0.8734610181323402,-0.08100534457705871,-0.7112919115738029,-0.6467174169511817,0.0902750579845057,0.1952224327181535,-0.381630103886868,0.20613494832583523,0.0,0.0,0.13331194467007446,-0.02367529693935065,-0.0939028636618239,-0.11781339749588624,-0.11994327438494826,-0.8498913854443236,0.4724148967861595,Albania,2010
0.38376944079939124,0.20567713374142962,-0.39326045249328534,-0.349501216120909,0.7767716061143838,-0.25956927209284764,0.11396575779776372,,-0.5402776641766073,-0.020870263465542892,-0.171268730603526,-0.8813146100525233,-0.8648114729019898,-0.0909127110073972,-0.6512982014290943,-0.6467174169511817,0.11625763203555542,0.19722365039780915,-0.38966644369225323,0.20593453961389296,0.0,0.0,0.18098552393439263,-0.029601365984603938,-0.08970133879323378,-0.1187319740844557,-0.12129052222193937,-0.7450312484754597,0.4633979985006253,Albania,2011
0.4568120561901993,0.30038973823547666,-0.3945949664437466,-0.349501216120909,0.7767716061143838,-0.4085077191808433,0.10485164223725073,,-0.5402776641766073,-0.018477175986594048,-0.1657135497844892,-0.852425972152477,-0.790106049849145,-0.08212512802314728,-0.6402108162552004,-0.6467174169511817,0.12665624810838153,0.1948376844766835,-0.3764357894082539,0.20937452080237023,0.0,0.0,0.14207626246490254,-0.0351205363190003,-0.08497414413372097,-0.11935590711039186,-0.12217714192127486,-0.7324475432918186,0.7467279771122796,Albania,2012
-0.19150230094370402,-0.158011813061864,-0.39366538542264373,-0.349501216120909,0.7759974944684045,-0.32656295156159204,0.12362438545163204,,-0.5402776641766073,-0.009094286415301911,-0.13403163842219196,-0.8137928001118653,-0.7325224554190626,-0.060254129824848256,-0.5976097027300566,-0.6467174169511817,0.13927909951271497,0.19218431965933386,-0.3668723605234021,0.20668221698927872,0.0,0.0,0.16135892511217748,-0.04024092713809457,-0.07998110217548637,-0.11975682099795253,-0.12270258632606237,-0.695836004651136,0.7838236282004715,Albania,2013
